PNODENAME,LAT,LON,ISO,NODETYPE
OPPDSUB1251LDSUB1252 (NODE),41.51941633,-96.07949167,SPPISO,LOAD
OPPDSUB1251LDSUB1253 (NODE),41.51941633,-96.07949167,SPPISO,LOAD
OPPDSUB1252LDSUB1251 (NODE),41.33410218,-96.13269069,SPPISO,LOAD
OPPDSUB1252LDT2 (NODE),41.33410218,-96.13269069,SPPISO,LOAD
OPPDSUB1253LDSUB1251 (NODE),41.26026319,-96.23405933,SPPISO,LOAD
OPPDSUB1253LDT2 (NODE),41.26026319,-96.23405933,SPPISO,LOAD
OPPDSUB1255LDSUB1251 (NODE),41.1690115,-96.0880726,SPPISO,LOAD
OPPDSUB1256LDSUB1251 (NODE),41.20393647,-96.2545321,SPPISO,LOAD
OPPDSUB1258LDGEN1_HST (NODE),40.61884051,-95.78057611,SPPISO,LOAD
OPPDSUB1278LDSUB1271 (NODE),41.12595037,-96.04192734,SPPISO,LOAD
OPPDSUB1286LDSUB1281 (NODE),41.26724195,-95.94755757,SPPISO,LOAD
OPPDSUB1286LDSUB1282 (NODE),41.26724195,-95.94755757,SPPISO,LOAD
OPPDSUB1287LDSUB1282 (NODE),41.12535475,-96.25248343,SPPISO,LOAD
OPPDSUB1287LDTR1 (NODE),41.12535475,-96.25248343,SPPISO,LOAD
OPPDSUB1297LDSUB1291 (NODE),41.39538868,-95.95599419,SPPISO,LOAD
OPPDSUB1298LDSUB1291 (NODE),41.52487855,-96.10442549,SPPISO,LOAD
OPPDSUB1298LDSUB1292 (NODE),41.52487855,-96.10442549,SPPISO,LOAD
OPPDSUB1298LDSUB1293 (NODE),41.52487855,-96.10442549,SPPISO,LOAD
OPPDSUB1298LDSUB1294 (NODE),41.52487855,-96.10442549,SPPISO,LOAD
OPPDSUB1299LDSUB1291 (NODE),41.3100345,-95.92872846,SPPISO,LOAD
OPPDSUB1305LDT1 (NODE),41.47926452,-96.08059031,SPPISO,LOAD
OPPDSUB1305LDT2 (NODE),41.47926452,-96.08059031,SPPISO,LOAD
OPPDSUB1305LDT3 (NODE),41.47926452,-96.08059031,SPPISO,LOAD
OPPDSUB1305LDT4 (NODE),41.47926452,-96.08059031,SPPISO,LOAD
OPPDSUB1341LDT1 (NODE),41.53553016,-96.11274463,SPPISO,LOAD
OPPDSUB1341LDT2 (NODE),41.53553016,-96.11274463,SPPISO,LOAD
OPPDSUB1345LDSUB1341 (NODE),41.314426,-96.17815942,SPPISO,LOAD
OPPDSUB1345LDSUB1342 (NODE),41.314426,-96.17815942,SPPISO,LOAD
OPPDSUB1366LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB1398LD1 (NODE),,,SPPISO,LOAD
OPPDSUB1399UNFLATWTR_WIND (NODE),39.9666483,-95.90516472,SPPISO,GENERATOR
OPPDSUB6846LDSUB6841 (NODE),41.19088622,-96.37809022,SPPISO,LOAD
OPPDSUB6865LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB6865LDT2 (NODE),,,SPPISO,LOAD
OPPDSUB6865LDT3 (NODE),,,SPPISO,LOAD
OPPDSUB6865LDT4 (NODE),,,SPPISO,LOAD
OPPDSUB6874LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB6874LDT2 (NODE),,,SPPISO,LOAD
OPPDSUB900LDASH_GROVE (NODE),41.07496267,-96.13500655,SPPISO,LOAD
OPPDSUB900LDSUB9002 (NODE),41.07496267,-96.13500655,SPPISO,LOAD
OPPDSUB900LDSUB9003 (NODE),41.07496267,-96.13500655,SPPISO,LOAD
OPPDSUB902LDSUB9021 (NODE),41.30603794,-96.32396269,SPPISO,LOAD
OPPDSUB902LDSUB9022 (NODE),41.30603794,-96.32396269,SPPISO,LOAD
OPPDSUB904LDSUB9041 (NODE),41.07005199,-95.97549224,SPPISO,LOAD
OPPDSUB904LDSUB9042 (NODE),41.07005199,-95.97549224,SPPISO,LOAD
OPPDSUB907LDSUB9071 (NODE),41.34220735,-95.99554551,SPPISO,LOAD
OPPDSUB907LDSUB9072 (NODE),41.34220735,-95.99554551,SPPISO,LOAD
OPPDSUB908LDSUB9081 (NODE),41.2764315,-95.97580539,SPPISO,LOAD
OPPDSUB908LDSUB9082 (NODE),41.2764315,-95.97580539,SPPISO,LOAD
OPPDSUB908LDSUB9083 (NODE),41.2764315,-95.97580539,SPPISO,LOAD
OPPDSUB910LDSUB9101 (NODE),41.25373658,-95.98343694,SPPISO,LOAD
OPPDSUB911OLDSUB9111 (NODE),41.32841679,-95.94549227,SPPISO,LOAD
OPPDSUB912LDSUB9121 (NODE),41.20747896,-95.95226875,SPPISO,LOAD
OPPDSUB912LDSUB9122 (NODE),41.20747896,-95.95226875,SPPISO,LOAD
OPPDSUB912LDSUB9123 (NODE),41.20747896,-95.95226875,SPPISO,LOAD
OPPDSUB912LDSUB9124 (NODE),41.20747896,-95.95226875,SPPISO,LOAD
OPPDSUB913LDSUB9131 (NODE),41.29645022,-95.95756484,SPPISO,LOAD
OPPDSUB913LDSUB9132 (NODE),41.29645022,-95.95756484,SPPISO,LOAD
OPPDSUB913LDSUB9133 (NODE),41.29645022,-95.95756484,SPPISO,LOAD
OPPDSUB914LDSUB9141 (NODE),41.04048257,-96.35328713,SPPISO,LOAD
OPPDSUB914LDSUB9142 (NODE),41.04048257,-96.35328713,SPPISO,LOAD
OPPDSUB915LDSUB9151 (NODE),,,SPPISO,LOAD
OPPDSUB916LDSUB9161 (NODE),41.21933193,-96.0280199,SPPISO,LOAD
OPPDSUB916LDSUB9162 (NODE),41.21933193,-96.0280199,SPPISO,LOAD
OPPDSUB918LDSUB9181 (NODE),41.27745815,-96.02673087,SPPISO,LOAD
OPPDSUB918LDSUB9182 (NODE),41.27745815,-96.02673087,SPPISO,LOAD
OPPDSUB918LDSUB9183 (NODE),41.27745815,-96.02673087,SPPISO,LOAD
OPPDSUB918LDSUB9184 (NODE),41.27745815,-96.02673087,SPPISO,LOAD
OPPDSUB919LDSUB9191 (NODE),,,SPPISO,LOAD
OPPDSUB919LDSUB9192 (NODE),,,SPPISO,LOAD
OPPDSUB919LDSUB9193 (NODE),,,SPPISO,LOAD
OPPDSUB919LDSUB9194 (NODE),,,SPPISO,LOAD
OPPDSUB923LDSUB9231 (NODE),41.21926368,-95.96543884,SPPISO,LOAD
OPPDSUB923LDSUB9232 (NODE),41.21926368,-95.96543884,SPPISO,LOAD
OPPDSUB923LDSUB9233 (NODE),41.21926368,-95.96543884,SPPISO,LOAD
OPPDSUB923LDSUB9234 (NODE),41.21926368,-95.96543884,SPPISO,LOAD
OPPDSUB924LDSUB9241 (NODE),41.18394821,-95.95824837,SPPISO,LOAD
OPPDSUB924LDSUB9242 (NODE),41.18394821,-95.95824837,SPPISO,LOAD
OPPDSUB928LDSUB9281 (NODE),41.18325926,-96.0232689,SPPISO,LOAD
OPPDSUB928LDSUB9282 (NODE),41.18325926,-96.0232689,SPPISO,LOAD
OPPDSUB930LDSUB9301 (NODE),41.30713585,-96.04109513,SPPISO,LOAD
OPPDSUB930LDSUB9302 (NODE),41.30713585,-96.04109513,SPPISO,LOAD
OPPDSUB930LDSUB9303 (NODE),41.30713585,-96.04109513,SPPISO,LOAD
OPPDSUB937LDSUB9371 (NODE),41.30556807,-96.23601198,SPPISO,LOAD
OPPDSUB937LDSUB9372 (NODE),41.30556807,-96.23601198,SPPISO,LOAD
OPPDSUB938LDSUB9381 (NODE),41.14979364,-95.90807237,SPPISO,LOAD
OPPDSUB938LDSUB9382 (NODE),41.14979364,-95.90807237,SPPISO,LOAD
OPPDSUB938LDSUB9383 (NODE),41.14979364,-95.90807237,SPPISO,LOAD
OPPDSUB938LDSUB9384 (NODE),41.14979364,-95.90807237,SPPISO,LOAD
OPPDSUB939LDSUB9391 (NODE),,,SPPISO,LOAD
OPPDSUB939LDSUB9392 (NODE),,,SPPISO,LOAD
OPPDSUB939LDSUB9393 (NODE),,,SPPISO,LOAD
OPPDSUB939LDSUB9394 (NODE),,,SPPISO,LOAD
OPPDSUB940LDSUB9401 (NODE),41.21943821,-96.06065935,SPPISO,LOAD
OPPDSUB940LDSUB9402 (NODE),41.21943821,-96.06065935,SPPISO,LOAD
OPPDSUB940LDSUB9403 (NODE),41.21943821,-96.06065935,SPPISO,LOAD
OPPDSUB940LDSUB9404 (NODE),41.21943821,-96.06065935,SPPISO,LOAD
OPPDSUB942LDSUB9421 (NODE),41.19121442,-96.05844575,SPPISO,LOAD
OPPDSUB942LDSUB9422 (NODE),41.19121442,-96.05844575,SPPISO,LOAD
OPPDSUB942LDSUB9423 (NODE),41.19121442,-96.05844575,SPPISO,LOAD
OPPDSUB961LDSUB9611 (NODE),40.94387339,-95.93761274,SPPISO,LOAD
OPPDSUB961LDSUB9612 (NODE),40.94387339,-95.93761274,SPPISO,LOAD
OPPDSUB962LDSUB9621 (NODE),40.75489306,-95.98729023,SPPISO,LOAD
OPPDSUB963LDSUB963_2 (NODE),40.47991107,-95.92635792,SPPISO,LOAD
OPPDSUB964LDT1 (NODE),40.1450416,-95.67098695,SPPISO,LOAD
OPPDSUB964LDT2 (NODE),40.1450416,-95.67098695,SPPISO,LOAD
OPPDSUB965LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB967LDSUB9671 (NODE),40.479492,-96.12226994,SPPISO,LOAD
OPPDSUB968LDSUB9681 (NODE),40.43579934,-96.22033955,SPPISO,LOAD
OPPDSUB968LDSUB9682 (NODE),40.43579934,-96.22033955,SPPISO,LOAD
OPPDSUB969LDSUB9691 (NODE),40.42122283,-96.38752653,SPPISO,LOAD
OPPDSUB970LDSUB9701 (NODE),40.65319642,-96.18129518,SPPISO,LOAD
OPPDSUB970LDSUB9702 (NODE),40.65319642,-96.18129518,SPPISO,LOAD
OPPDSUB971LDSUB9711 (NODE),40.71214727,-96.27409484,SPPISO,LOAD
OPPDSUB972LDSUB9721 (NODE),40.8716322,-96.17912877,SPPISO,LOAD
OPPDSUB972LDSUB9722 (NODE),40.8716322,-96.17912877,SPPISO,LOAD
OPPDSUB973LDT1 (NODE),40.46567319,-95.73843163,SPPISO,LOAD
OPPDSUB974LDSUB9741 (NODE),40.53798754,-96.38694697,SPPISO,LOAD
OPPDSUB974LDSUB9742 (NODE),40.53798754,-96.38694697,SPPISO,LOAD
OPPDSUB976LDSUB9761 (NODE),41.46508692,-96.50709483,SPPISO,LOAD
OPPDSUB977LDSUB9771 (NODE),40.59609438,-95.90532739,SPPISO,LOAD
OPPDSUB977LDSUB9772 (NODE),40.59609438,-95.90532739,SPPISO,LOAD
OPPDSUB979LDSUB9791 (NODE),41.07496267,-96.13500655,SPPISO,LOAD
OPPDSUB982LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB983LDSUB9831 (NODE),41.23320384,-96.37747685,SPPISO,LOAD
OPPDSUB983LDSUB9832 (NODE),41.23320384,-96.37747685,SPPISO,LOAD
OPPDSUB984LDSUB9841 (NODE),41.32146189,-96.36747214,SPPISO,LOAD
OPPDSUB984LDSUB9842 (NODE),41.32146189,-96.36747214,SPPISO,LOAD
OPPDSUB985LDSUB9851 (NODE),41.04535529,-95.9600133,SPPISO,LOAD
OPPDSUB988LDT1 (NODE),41.06049839,-96.62067672,SPPISO,LOAD
OPPDSUB990LDT1 (NODE),,,SPPISO,LOAD
OPPDSUB991LDSUB9911 (NODE),41.44454516,-96.424225,SPPISO,LOAD
OPPDSUB992LDT1 (NODE),41.37882513,-96.50290238,SPPISO,LOAD
OPPDSUB993LDCKT535 (NODE),40.07293663,-95.60496936,SPPISO,LOAD
OPPDSUB993LDCKT536 (NODE),40.07293663,-95.60496936,SPPISO,LOAD
OPPDTECUMSE3LDLOAD_1 (NODE),35.26767313,-96.9395976,SPPISO,LOAD
OPPDWHITHORSUNPTRS_WIND (NODE),41.876815,-98.04427,SPPISO,GENERATOR
SECIALEXND1LD2 (NODE),,,SPPISO,LOAD
SECIAMOCO3LDLOAD_AMOCO (NODE),37.55934528,-101.1210908,SPPISO,LOAD
SECIARNOLD2LD1 (NODE),38.70695917,-99.97285271,SPPISO,LOAD
SECIBEARCRK2LDLOAD (NODE),37.78592406,-101.7938366,SPPISO,LOAD
SECIBEELERLD3 (NODE),38.48478291,-100.1184216,SPPISO,LOAD
SECIBELOIT3LDLOAD_6490 (NODE),39.457872,-98.112876,SPPISO,LOAD
SECIBELOIT3UNKMEA_BELO4 (NODE),39.457872,-98.112876,SPPISO,GENERATOR
SECIBELOIT3UNKMEA_BELO6 (NODE),39.457872,-98.112876,SPPISO,GENERATOR
SECIBELOIT3UNKMEA_BELO7 (NODE),39.457872,-98.112876,SPPISO,GENERATOR
SECIBIGBOWLD6B (NODE),37.55547839,-101.6015759,SPPISO,LOAD
SECIBIRDCTYLD3 (NODE),39.80643022,-101.5768738,SPPISO,LOAD
SECIBUCKNER7UNCIMRNCPV_WIND (NODE),37.870092,-100.339581,SPPISO,GENERATOR
SECIBVRVALLELDPR_SUB (NODE),39.79169192,-101.1813488,SPPISO,LOAD
SECICHUGTON2LD1 (NODE),37.20081345,-101.3736095,SPPISO,LOAD
SECICIM-PL1LD1 (NODE),37.16147226,-100.7619908,SPPISO,LOAD
SECICIM-PL1LD2 (NODE),37.16147226,-100.7619908,SPPISO,LOAD
SECICIM-PL1UN1 (NODE),37.16147226,-100.7619908,SPPISO,GENERATOR
SECICIM-PL1UN2 (NODE),37.16147226,-100.7619908,SPPISO,GENERATOR
SECICLIFTO1LD3 (NODE),39.58772582,-97.25790358,SPPISO,LOAD
SECICLIFTO1UN1 (NODE),39.58772582,-97.25790358,SPPISO,GENERATOR
SECICMRIV_SELD1K (NODE),37.13952584,-100.7061837,SPPISO,LOAD
SECICONCOR3LD3 (NODE),39.55279224,-97.6822505,SPPISO,LOAD
SECICSTFRANLD3 (NODE),39.76839446,-101.7910785,SPPISO,LOAD
SECICTYSERV3LDLOAD_SERV3 (NODE),38.51809945,-100.9918346,SPPISO,LOAD
SECICUDAHY1LD2 (NODE),37.36800909,-100.3381806,SPPISO,LOAD
SECIDC-NTLBFLD1 (NODE),37.05405131,-100.896709,SPPISO,LOAD
SECIDC-NTLBFLD2 (NODE),37.05405131,-100.896709,SPPISO,LOAD
SECIDGCTYLMTLD3 (NODE),,,SPPISO,LOAD
SECIDIGHTONLD3 (NODE),38.4825702,-100.5034451,SPPISO,LOAD
SECIDIGHTONLD4 (NODE),38.4825702,-100.5034451,SPPISO,LOAD
SECIE-DODG1LDLOAD_6489 (NODE),37.75863076,-99.99558952,SPPISO,LOAD
SECIE-GBEN1LD2 (NODE),38.39657875,-98.80280018,SPPISO,LOAD
SECIEHALLTPLD3 (NODE),38.77338196,-98.4100647,SPPISO,LOAD
SECIELLIS2LD2 (NODE),38.94337349,-99.56604844,SPPISO,LOAD
SECIELLSWT1LD2 (NODE),38.73986188,-98.24436024,SPPISO,LOAD
SECIELLSWT1LDKPP_ELSWTH (NODE),38.73986188,-98.24436024,SPPISO,LOAD
SECIFLETCH4LD2 (NODE),37.925288,-100.972612,SPPISO,LOAD
SECIGANOLD1 (NODE),38.19258989,-100.9203556,SPPISO,LOAD
SECIGLENEL1LD2 (NODE),39.51569928,-98.32355809,SPPISO,LOAD
SECIGOODCTYLD3 (NODE),39.34015011,-101.6922016,SPPISO,LOAD
SECIGOODLNDLDGOODLAND (NODE),39.40596916,-101.6159839,SPPISO,LOAD
SECIGOVELD3 (NODE),38.82789997,-100.3820934,SPPISO,LOAD
SECIGRAHAM3LDLOAD1 (NODE),39.39590045,-99.85754965,SPPISO,LOAD
SECIGRDNCT1LD1 (NODE),37.97235354,-100.8819628,SPPISO,LOAD
SECIGRDNCT1LD2 (NODE),37.97235354,-100.8819628,SPPISO,LOAD
SECIGRDNCT1UN2 (NODE),37.97099916,-100.8939523,SPPISO,GENERATOR
SECIGRDNCT1UN3 (NODE),37.97099916,-100.8939523,SPPISO,GENERATOR
SECIGRDNCT1UN4 (NODE),37.97099916,-100.8939523,SPPISO,GENERATOR
SECIGRDNCT1UN5 (NODE),37.97099916,-100.8939523,SPPISO,GENERATOR
SECIGRINNE1LD1 (NODE),39.03626601,-100.5839672,SPPISO,LOAD
SECIGRNBUR1LD2 (NODE),37.5712737,-99.31849778,SPPISO,LOAD
SECIGRNBUR1UNGREENWIND (NODE),37.5712737,-99.31849778,SPPISO,GENERATOR
SECIGRNLEA1LD2 (NODE),39.69768141,-97.0230515,SPPISO,LOAD
SECIHAGGAR1LD2 (NODE),37.62871965,-100.3604723,SPPISO,LOAD
SECIHAGGAR1UNENSIGN_SECI (NODE),37.620261,-100.270812,SPPISO,GENERATOR
SECIHAGGAR1UNWINDFARM (NODE),37.62871965,-100.3604723,SPPISO,GENERATOR
SECIHARPER1LD2 (NODE),37.27627677,-98.04474354,SPPISO,LOAD
SECIHARPER1LDKPP_ATTICA (NODE),37.27627677,-98.04474354,SPPISO,LOAD
SECIHASKEL2LD3 (NODE),37.41272293,-100.894331,SPPISO,LOAD
SECIHAYNELDHAYNE_ETHANOL (NODE),37.14062058,-100.8187935,SPPISO,LOAD
SECIHERNDONLD3 (NODE),39.87392447,-100.7611217,SPPISO,LOAD
SECIHERNDONLD4 (NODE),39.87392447,-100.7611217,SPPISO,LOAD
SECIHICKOC1LD2 (NODE),37.56309887,-101.1566296,SPPISO,LOAD
SECIHILLCTY3LDLOAD1 (NODE),39.39590045,-99.85754965,SPPISO,LOAD
SECIHOLCOM1LDAUX2_A (NODE),37.926379,-100.972457,SPPISO,LOAD
SECIHOLCOM1LDAUX2_B (NODE),37.926379,-100.972457,SPPISO,LOAD
SECIHOLCOM1UN2 (NODE),37.926379,-100.972457,SPPISO,GENERATOR
SECIHUGOTONLD2 (NODE),37.20081345,-101.3736095,SPPISO,LOAD
SECIINGALLSLD3 (NODE),37.810351,-100.5009003,SPPISO,LOAD
SECIIONIALDION (NODE),39.70087059,-98.40460776,SPPISO,LOAD
SECIIRSKDOL3LDKMEA (NODE),37.95503986,-100.7721081,SPPISO,LOAD
SECIJAMESN9LDJM167 (NODE),38.01457143,-101.0316601,SPPISO,LOAD
SECIJAMESN9LDJM267 (NODE),38.01457143,-101.0316601,SPPISO,LOAD
SECIJEWELL1LD2 (NODE),39.68568363,-98.15608542,SPPISO,LOAD
SECIJOHNSO1LD1 (NODE),39.857594,-100.572383,SPPISO,LOAD
SECIJOHNSO2LD2 (NODE),37.549171,-101.79735,SPPISO,LOAD
SECIJONES3LD1 (NODE),37.95016696,-101.023077,SPPISO,LOAD
SECIJUD-LR1LD3 (NODE),37.731921,-99.950907,SPPISO,LOAD
SECIJUD-LR1LDXFM$UNIT4_MAIN (NODE),37.731921,-99.950907,SPPISO,LOAD
SECIJUD-LR1UN1 (NODE),37.731921,-99.950907,SPPISO,GENERATOR
SECIKISMETLD1 (NODE),37.20504134,-100.7018709,SPPISO,LOAD
SECIKSAVWTPLDLOAD_3 (NODE),37.97437797,-100.8945048,SPPISO,LOAD
SECILAWNRIDLD3 (NODE),39.63637573,-101.8679828,SPPISO,LOAD
SECILEOTILD3 (NODE),38.49875624,-101.3543835,SPPISO,LOAD
SECILIBERAL_LD2 (NODE),37.02339866,-100.9094372,SPPISO,LOAD
SECILORENOCHLD1 (NODE),37.78813017,-100.0527367,SPPISO,LOAD
SECILOWESUB3LD1 (NODE),38.02052193,-101.0014477,SPPISO,LOAD
SECIMANNIN2LD3 (NODE),38.55423685,-100.7236975,SPPISO,LOAD
SECIMANNIN2LD4 (NODE),38.5539664,-100.7236955,SPPISO,LOAD
SECIMANTER1LD1 (NODE),,,SPPISO,LOAD
SECIMCDONLD3LDPR_SUB (NODE),39.79396582,-101.3921698,SPPISO,LOAD
SECIMED-LD1LD3 (NODE),37.28800937,-98.59523582,SPPISO,LOAD
SECIMILAN2LD2 (NODE),37.24020702,-97.683568,SPPISO,LOAD
SECIMORRIS3LD1 (NODE),37.98751762,-100.8256664,SPPISO,LOAD
SECIMORRIS3UNKMEA_GARC1 (NODE),37.98751762,-100.8256664,SPPISO,GENERATOR
SECIMORRIS3UNKMEA_GARC2 (NODE),37.98751762,-100.8256664,SPPISO,GENERATOR
SECIMORRIS3UNKMEA_GARC3 (NODE),37.98751762,-100.8256664,SPPISO,GENERATOR
SECIMOSCCMSLD2 (NODE),,,SPPISO,LOAD
SECIMOSCOW1LD2 (NODE),,,SPPISO,LOAD
SECIMULGRE2LD4 (NODE),38.41030745,-98.87069869,SPPISO,LOAD
SECIMULGRE2UN1 (NODE),38.41030745,-98.87069869,SPPISO,GENERATOR
SECIN-DODG1LD2 (NODE),37.77974057,-100.0201532,SPPISO,LOAD
SECIN-GBEN1LD2 (NODE),38.39657875,-98.80280018,SPPISO,LOAD
SECIN-GBEN1UNKMEA_HOIS267 (NODE),38.512815,-98.773773,SPPISO,GENERATOR
SECIN-GBEN1UNKMEA_HOIS8 (NODE),38.512815,-98.773773,SPPISO,GENERATOR
SECIN-LIBE1LDLOAD_6488 (NODE),37.07548983,-100.9051671,SPPISO,LOAD
SECINATWOODLD3 (NODE),39.86759173,-101.0275574,SPPISO,LOAD
SECINAT_BEEFLDBEEF1 (NODE),37.05405131,-100.896709,SPPISO,LOAD
SECINAT_BEEFLDBEEF2 (NODE),37.05405131,-100.896709,SPPISO,LOAD
SECINESS-C1LD2 (NODE),38.49337666,-99.90051575,SPPISO,LOAD
SECININN-REALD3 (NODE),37.65996827,-98.78358081,SPPISO,LOAD
SECINORCATRLD3 (NODE),39.81804281,-100.1980724,SPPISO,LOAD
SECINRSAWYERLD3 (NODE),37.51515628,-98.71353626,SPPISO,LOAD
SECINW-DODG1LD2 (NODE),37.77050487,-100.0682077,SPPISO,LOAD
SECIOBERLINLD3 (NODE),39.81593108,-100.5084247,SPPISO,LOAD
SECIOGALLAHLDOG_ONEOK (NODE),,,SPPISO,LOAD
SECIOTISSU1LD1 (NODE),38.5354022,-99.05235291,SPPISO,LOAD
SECIOTISSU1LD2 (NODE),38.5354022,-99.05235291,SPPISO,LOAD
SECIPALMER3LDPALMPLQL (NODE),38.58253717,-101.7265339,SPPISO,LOAD
SECIPHLBUR1LD2 (NODE),39.75777832,-99.30271459,SPPISO,LOAD
SECIPIERCVLLD3 (NODE),37.81197842,-100.6787415,SPPISO,LOAD
SECIPILELD3 (NODE),38.31258165,-100.9314098,SPPISO,LOAD
SECIPLAINV1LD2 (NODE),39.23225708,-99.27250218,SPPISO,LOAD
SECIPLYMELLLD3 (NODE),37.80540298,-100.894331,SPPISO,LOAD
SECIPRATT1LD2 (NODE),37.63629675,-98.74424863,SPPISO,LOAD
SECIPRATT1LDKPP_KINGMAN (NODE),37.63629675,-98.74424863,SPPISO,LOAD
SECIPRATT1LDPRATT_CITY (NODE),37.65996827,-98.78358081,SPPISO,LOAD
SECIPRATT1UNKMEA_PRAT6 (NODE),37.61429323,-98.76435474,SPPISO,GENERATOR
SECIPRATT1UNKMEA_PRAT7 (NODE),37.61429323,-98.76435474,SPPISO,GENERATOR
SECIPRATT1UNPRATT5 (NODE),37.63629675,-98.74424863,SPPISO,GENERATOR
SECIPRAXAIR2LD2 (NODE),37.56311019,-101.1223145,SPPISO,LOAD
SECIPUCKETLDLOAD_2 (NODE),37.73772016,-101.2740459,SPPISO,LOAD
SECIRHOADESLD3 (NODE),39.78955731,-99.86848259,SPPISO,LOAD
SECIRHOADESLD4 (NODE),39.78955731,-99.86848259,SPPISO,LOAD
SECIRICHFLD2LDLOAD_2 (NODE),,,SPPISO,LOAD
SECIROLLALD2 (NODE),37.11988292,-101.6320608,SPPISO,LOAD
SECIRUBART3UNRUBART (NODE),37.562507,-101.162331,SPPISO,GENERATOR
SECIRUSSEL3LD3 (NODE),38.88034708,-98.78361058,SPPISO,LOAD
SECIRUSSEL3UNKMEA_RUSS1 (NODE),38.893926,-98.856671,SPPISO,GENERATOR
SECIRUSSEL3UNKMEA_RUSS10 (NODE),38.893926,-98.856671,SPPISO,GENERATOR
SECIRUSSEL3UNKMEA_RUSS11 (NODE),38.893926,-98.856671,SPPISO,GENERATOR
SECIRUSSEL3UNKMEA_RUSS2 (NODE),38.893926,-98.856671,SPPISO,GENERATOR
SECIRUSSEL3UNKMEA_RUSS7 (NODE),38.893926,-98.856671,SPPISO,GENERATOR
SECIS-DODG1LD2 (NODE),37.72326855,-100.0062379,SPPISO,LOAD
SECIS-GBEN1LD2 (NODE),38.31796689,-98.8151598,SPPISO,LOAD
SECIS-LIBE1LD2 (NODE),,,SPPISO,LOAD
SECISANTANTLDLOAD_2 (NODE),37.5162864,-101.0564,SPPISO,LOAD
SECISANTCMSLD2 (NODE),,,SPPISO,LOAD
SECISATANT1LD2 (NODE),37.60728225,-101.0694256,SPPISO,LOAD
SECISCOTCTYLD2 (NODE),38.48135871,-100.9261237,SPPISO,LOAD
SECISCOTCTYLD3 (NODE),38.48135871,-100.9261237,SPPISO,LOAD
SECISC_SMKHLUNWINDFARM (NODE),38.8869,-98.1178,SPPISO,GENERATOR
SECISC_SMKHLUNWINDFARM2 (NODE),38.8869,-98.1178,SPPISO,GENERATOR
SECISELKIRKLD3 (NODE),38.49768146,-101.46562,SPPISO,LOAD
SECISE_GRNTLD1 (NODE),37.46282737,-101.3612499,SPPISO,LOAD
SECISE_GRNTLD2 (NODE),37.46282737,-101.3612499,SPPISO,LOAD
SECISHOOTSTRUNSHOOTSTR_WIND (NODE),37.522984,-99.467064,SPPISO,GENERATOR
SECISMITH-1LD2 (NODE),39.77032984,-98.78032657,SPPISO,LOAD
SECISPERVI2LD3 (NODE),37.85318096,-99.75311756,SPPISO,LOAD
SECISTFRAN2LD1 (NODE),39.80854015,-101.7828674,SPPISO,LOAD
SECISUBLET1LDLOAD_2 (NODE),37.48248495,-100.8438177,SPPISO,LOAD
SECISUNCIT1LD2 (NODE),37.38110871,-98.92090321,SPPISO,LOAD
SECISWIND3LDLOAD_147 (NODE),37.89925289,-100.8579388,SPPISO,LOAD
SECISYRACU1LD1 (NODE),38.02209062,-101.7567577,SPPISO,LOAD
SECITRIBUNELD3 (NODE),38.46973168,-101.7265453,SPPISO,LOAD
SECIULUELD2 (NODE),,,SPPISO,LOAD
SECIULUNWLD2 (NODE),,,SPPISO,LOAD
SECIULUPLTLD2 (NODE),,,SPPISO,LOAD
SECIULYSSESLD6B (NODE),37.57545269,-101.4022448,SPPISO,LOAD
SECIW-DODG1LD2 (NODE),37.77050487,-100.0682077,SPPISO,LOAD
SECIW-LIBE1LD2 (NODE),,,SPPISO,LOAD
SECIWALDO1LDKPP_2 (NODE),39.10236138,-98.77537084,SPPISO,LOAD
SECIWALDO1LDKPP_3 (NODE),39.10236138,-98.77537084,SPPISO,LOAD
SECIWALDO1LDLUCAS_LURAY (NODE),39.10236138,-98.77537084,SPPISO,LOAD
SECIWALDO1UNKMEA_LINC7 (NODE),39.037368,-98.15303,SPPISO,GENERATOR
SECIWILLIAMLD3 (NODE),37.99401144,-101.5287914,SPPISO,LOAD
SECIWOODSLD2 (NODE),,,SPPISO,LOAD
SPRMBLACKMNLD2 (NODE),37.16886809,-93.22105724,SPPISO,LOAD
SPRMCHADLD2 (NODE),37.194099,-93.25646,SPPISO,LOAD
SPRMCOX2LD2 (NODE),37.16229716,-93.34006632,SPPISO,LOAD
SPRMDAYTON3LD2 (NODE),,,SPPISO,LOAD
SPRMFORT1LD2 (NODE),37.17846591,-93.30865989,SPPISO,LOAD
SPRMFRISCO2LD2 (NODE),37.22649029,-93.33880529,SPPISO,LOAD
SPRMGALLOWYLD2 (NODE),37.13653845,-93.23778598,SPPISO,LOAD
SPRMGOLDNE2LD2 (NODE),37.16213239,-93.33892691,SPPISO,LOAD
SPRMGOLDNW2LD2 (NODE),37.16213239,-93.33892691,SPPISO,LOAD
SPRMGRAND2LD2 (NODE),37.19723759,-93.29758851,SPPISO,LOAD
